 Nom Ville ;MAJ   ; Code Postal ; Code INSEE ;Code Région; Latitude ; Longitude ; Eloignement ;
 Drulingen ;DRULINGEN   ;67320;67105;73;48.866667;7.183333;1.86;
 Fouday ;FOUDAY   ;67130;67144;73;48.416667;7.183333;1.86;
 Mackwiller ;MACKWILLER   ;67430;67278;73;48.916667;7.183333;1.86;
 Rexingen ;REXINGEN   ;67320;67396;73;48.9;7.183333;1.86;
 Fréconrupt ;FRECONRUPT   ;67130;67909;73;48.466667;7.183333;1.86;
 Wackenbach ;WACKENBACH   ;67130;67939;73;48.483333;7.183333;1.86;
 Bernwiller ;BERNWILLER   ;68210;68031;72;47.7;7.183333;1.82;
 Buhl ;BUHL   ;68530;68058;72;47.933333;7.183333;1;
 Eglingen ;EGLINGEN   ;68720;68077;72;47.666667;7.183333;2.07;
 Griesbach-au-Val ;GRIESBACH AU VAL ;68140;68109;72;48.033333;7.183333;1.46;
 Gunsbach ;GUNSBACH   ;68140;68117;72;48.05;7.183333;1.46;
 Jungholtz ;JUNGHOLTZ   ;68500;68159;72;47.883333;7.183333;0.86;
 Largitzen ;LARGITZEN   ;68580;68176;72;47.566667;7.183333;1.28;
 Rimbachzell ;RIMBACHZELL   ;68500;68276;72;47.9;7.183333;0.8;
 Sainte-Marie-aux-Mines ;SAINTE MARIE AUX MINES;68160;68298;72;48.25;7.183333;2.46;
 Seppois-le-Haut ;SEPPOIS LE HAUT ;68580;68306;72;47.516667;7.183333;1.56;
 Bonson ;BONSON   ;6830;6021;93;43.866667;7.2;1.32;
 La Roquette-sur-Var ;LA ROQUETTE SUR VAR;6670;6109;93;43.833333;7.2;0.61;
 Saint-Martin-du-Var ;SAINT MARTIN DU VAR;6670;6126;93;43.816667;7.2;0.7;
 Haselbourg ;HASELBOURG   ;57850;57300;41;48.683333;7.2;2.12;
 Waltembourg ;WALTEMBOURG   ;57370;57743;41;48.75;7.2;1.84;
 Adamswiller ;ADAMSWILLER   ;67320;67002;73;48.9;7.2;1.78;
 Blancherupt ;BLANCHERUPT   ;67130;67050;73;48.4;7.2;1.78;
 Dehlingen ;DEHLINGEN   ;67430;67088;73;48.983333;7.2;1.78;
 Durstel ;DURSTEL   ;67320;67111;73;48.883333;7.2;1.78;
 Siewiller ;SIEWILLER   ;67320;67467;73;48.85;7.2;1.78;
 Solbach ;SOLBACH   ;67130;67470;73;48.433333;7.2;1.78;
 Courtavon ;COURTAVON   ;68480;68067;72;47.45;7.2;1.92;
 Fréland ;FRELAND   ;68240;68097;72;48.166667;7.2;2;
 Guebwiller ;GUEBWILLER   ;68500;68112;72;47.916667;7.2;0.63;
 Labaroche ;LABAROCHE   ;68910;68173;72;48.116667;7.2;1.73;
 Soultzbach-les-Bains ;SOULTZBACH LES BAINS ;68230;68316;72;48.033333;7.2;1.27;
 Wihr-au-Val ;WIHR AU VAL ;68230;68368;72;48.05;7.2;1.36;
 Wuenheim ;WUENHEIM   ;68500;68381;72;47.883333;7.2;0.59;
 Wintzfelden ;WINTZFELDEN   ;68570;68909;72;47.966667;7.2;1.14;
 Colomars ;COLOMARS   ;6670;6046;93;43.766667;7.216667;1.64;
 Levens ;LEVENS   ;6670;6075;93;43.866667;7.216667;0.92;
 Gros-Réderching ;GROS REDERCHING  ;57410;57261;41;49.066667;7.216667;1.89;
 Henridorff ;HENRIDORFF   ;57820;57315;41;48.733333;7.216667;1.89;
 Metting ;METTING   ;57370;57462;41;48.816667;7.216667;1.89;
 Mittelbronn ;MITTELBRONN   ;57370;57468;41;48.766667;7.216667;1.89;
 Obergailbach ;OBERGAILBACH   ;57720;57517;41;49.116667;7.216667;-1;
 Rahling ;RAHLING   ;57410;57561;41;48.983333;7.216667;1.89;
 Zilling ;ZILLING   ;57370;57761;41;48.783333;7.216667;1.89;
 Asswiller ;ASSWILLER   ;67320;67013;73;48.883333;7.216667;1.69;
 Bellefosse ;BELLEFOSSE   ;67130;67026;73;48.4;7.216667;1.69;
 La Broque ;LA BROQUE  ;67130;67066;73;48.466667;7.216667;1.69;
 Butten ;BUTTEN   ;67430;67072;73;48.966667;7.216667;1.69;
 Rothau ;ROTHAU   ;67570;67414;73;48.45;7.216667;1.69;
 Schirmeck ;SCHIRMECK   ;67130;67448;73;48.483333;7.216667;1.69;
 Waldersbach ;WALDERSBACH   ;67130;67513;73;48.416667;7.216667;1.69;
 Waldhambach ;WALDHAMBACH   ;67430;67514;73;48.916667;7.216667;1.69;
 Aubure ;AUBURE   ;68150;68014;72;48.2;7.216667;2.19;
 Berrwiller ;BERRWILLER   ;68500;68032;72;47.85;7.216667;1.13;
 Bisel ;BISEL   ;68580;68039;72;47.533333;7.216667;1.47;
 Brinighoffen ;BRINIGHOFFEN   ;68720;68053;72;47.666667;7.216667;1.13;
 Carspach ;CARSPACH   ;68130;68062;72;47.616667;7.216667;2.13;
 Galfingue ;GALFINGUE   ;68990;68101;72;47.7;7.216667;1;
 Hartmannswiller ;HARTMANNSWILLER   ;68500;68122;72;47.866667;7.216667;0.73;
 Hirtzbach ;HIRTZBACH   ;68118;68139;72;47.6;7.216667;1.1;
 Lévoncourt ;LEVONCOURT   ;68480;68181;72;47.45;7.216667;1.92;
 Niederlarg ;NIEDERLARG   ;68580;68236;72;47.516667;7.216667;1.72;
 Osenbach ;OSENBACH   ;68570;68251;72;47.983333;7.216667;1;
 Sainte-Croix-aux-Mines ;SAINTE CROIX AUX MINES;68160;68294;72;48.266667;7.216667;2.55;
 Spechbach-le-Haut ;SPECHBACH LE HAUT ;68720;68320;72;47.683333;7.216667;1.13;
 Steinbach ;STEINBACH   ;67130;67937;73;48.433333;7.225;-1;
 Castagniers ;CASTAGNIERS   ;6670;6034;93;43.8;7.233333;0.82;
 Saint-Blaise ;SAINT BLAISE  ;6670;6117;93;43.833333;7.233333;0.72;
 Dabo ;DABO   ;57850;57163;41;48.65;7.233333;2.31;
 Dannelbourg ;DANNELBOURG   ;57820;57169;41;48.733333;7.233333;1.94;
 Garrebourg ;GARREBOURG   ;57820;57244;41;48.716667;7.233333;1.94;
 Hangviller ;HANGVILLER   ;57370;57291;41;48.816667;7.233333;1.94;
 Vescheim ;VESCHEIM   ;57370;57709;41;48.8;7.233333;1.94;
 Barembach ;BAREMBACH   ;67130;67020;73;48.483333;7.233333;1.61;
 Belmont ;BELMONT   ;67130;67027;73;48.4;7.233333;1.61;
 Bust ;BUST   ;67320;67071;73;48.833333;7.233333;1.61;
 Ottwiller ;OTTWILLER   ;67320;67369;73;48.866667;7.233333;1.61;
 Ratzwiller ;RATZWILLER   ;67430;67385;73;48.95;7.233333;1.61;
 Steige ;STEIGE   ;67220;67477;73;48.366667;7.233333;2.06;
 Urbeis ;URBEIS   ;67220;67499;73;48.333333;7.233333;1.88;
 Wildersbach ;WILDERSBACH   ;67130;67531;73;48.433333;7.233333;1.61;
 Aspach ;ASPACH   ;68130;68010;72;47.65;7.233333;1.88;
 Bergholtz-Zell ;BERGHOLTZ ZELL  ;68500;68030;72;47.933333;7.233333;0.96;
 Heimsbrunn ;HEIMSBRUNN   ;68990;68129;72;47.733333;7.233333;1;
 Liebsdorf ;LIEBSDORF   ;68480;68184;72;47.466667;7.233333;1.83;
 Oberlarg ;OBERLARG   ;68480;68243;72;47.45;7.233333;1.92;
 Reiningue ;REININGUE   ;68950;68267;72;47.75;7.233333;0.33;
 Soultz-Haut-Rhin ;SOULTZ HAUT RHIN ;68360;68315;72;47.883333;7.233333;0.45;
 Soultzmatt ;SOULTZMATT   ;68570;68318;72;47.966667;7.233333;1.14;
 Spechbach-le-Bas ;SPECHBACH LE BAS ;68720;68319;72;47.666667;7.233333;0.74;
 Walbach ;WALBACH   ;68230;68354;72;48.066667;7.233333;1.45;
 Zimmerbach ;ZIMMERBACH   ;68230;68385;72;48.066667;7.233333;1.45;
 Trois-Épis ;TROIS EPIS  ;68410;68900;72;48.1;7.233333;1.64;
 Aspremont ;ASPREMONT   ;6790;6006;93;43.783333;7.25;0.82;
 Nice ;NICE   ;6100;6088;93;43.7;7.25;1.08;
 Saint-Martin-Vésubie ;SAINT MARTIN VESUBIE ;6450;6127;93;44.066667;7.25;1.65;
 Utelle ;UTELLE   ;6450;6151;93;43.916667;7.25;1.4;
 Venanson ;VENANSON   ;6450;6156;93;44.05;7.25;1.52;
 Berling ;BERLING   ;57370;57064;41;48.8;7.25;1.99;
 Bining ;BINING   ;57410;57083;41;49.033333;7.25;1.99;
 Lutzelbourg ;LUTZELBOURG   ;57820;57427;41;48.733333;7.25;1.99;
 Vilsberg ;VILSBERG   ;57370;57721;41;48.783333;7.25;1.99;
 Lohr ;LOHR   ;67290;67273;73;48.85;7.25;1.52;
 Natzwiller ;NATZWILLER   ;67130;67314;73;48.433333;7.25;1.52;
 Pfalzweyer ;PFALZWEYER   ;67320;67373;73;48.8;7.25;1.52;
 Russ ;RUSS   ;67130;67420;73;48.5;7.25;1.52;
 Struth ;STRUTH   ;67290;67483;73;48.883333;7.25;1.52;
 Tieffenbach ;TIEFFENBACH   ;67290;67491;73;48.9;7.25;1.52;
 Weislingen ;WEISLINGEN   ;67290;67522;73;48.916667;7.25;1.52;
 Hersbach ;HERSBACH   ;67130;67914;73;48.5;7.25;1.52;
 Wagenbach ;WAGENBACH   ;67220;67938;73;48.35;7.25;1.74;
 Altkirch ;ALTKIRCH   ;68130;68004;72;47.616667;7.25;1.37;
 Bergholtz ;BERGHOLTZ   ;68500;68029;72;47.916667;7.25;0.93;
 Bollwiller ;BOLLWILLER   ;68540;68043;72;47.866667;7.25;1;
 Durlinsdorf ;DURLINSDORF   ;68480;68074;72;47.483333;7.25;1.74;
 Heidwiller ;HEIDWILLER   ;68720;68127;72;47.666667;7.25;0.74;
 Heimersdorf ;HEIMERSDORF   ;68560;68128;72;47.566667;7.25;1.28;
 Hirsingue ;HIRSINGUE   ;68560;68138;72;47.583333;7.25;1.19;
 Kaysersberg ;KAYSERSBERG   ;68240;68162;72;48.133333;7.25;1.82;
 Moernach ;MOERNACH   ;68480;68212;72;47.5;7.25;1.65;
 Staffelfelden ;STAFFELFELDEN   ;68850;68321;72;47.816667;7.25;0.2;
 Wittelsheim ;WITTELSHEIM   ;68310;68375;72;47.816667;7.25;0.2;
 Duranus ;DURANUS   ;6670;6055;93;43.9;7.266667;2.06;
 Tourrette-Levens ;TOURRETTE LEVENS  ;6690;6147;93;43.783333;7.266667;0.91;
 Saint-Jean-la-Rivière ;SAINT JEAN LA RIVIERE;6450;6939;93;43.916667;7.266667;1.3;
 Erching ;ERCHING   ;57136;57196;41;49.116667;7.266667;2.04;
 Hultehouse ;HULTEHOUSE   ;57820;57339;41;48.716667;7.266667;2.04;
 Phalsbourg ;PHALSBOURG   ;57370;57540;41;48.766667;7.266667;2.04;
 Rimling ;RIMLING   ;57136;57584;41;49.1;7.266667;2.04;
 Rohrbach-lès-Bitche ;ROHRBACH LES BITCHE ;57410;57589;41;49.05;7.266667;2.04;
 Lalaye ;LALAYE   ;67220;67255;73;48.333333;7.266667;1.83;
 Maisonsgoutte ;MAISONSGOUTTE   ;67220;67280;73;48.35;7.266667;1.74;
 Petersbach ;PETERSBACH   ;67290;67370;73;48.866667;7.266667;1.44;
 Schoenbourg ;SCHOENBOURG   ;67320;67454;73;48.833333;7.266667;1.44;
 Wisches ;WISCHES   ;67130;67543;73;48.5;7.266667;1.44;
 Netzenbach ;NETZENBACH   ;67130;67921;73;48.516667;7.266667;1.44;
 Feldbach ;FELDBACH   ;68640;68087;72;47.533333;7.266667;1.49;
 Froeningen ;FROENINGEN   ;68720;68099;72;47.683333;7.266667;0.64;
 Illfurth ;ILLFURTH   ;68720;68152;72;47.666667;7.266667;0.74;
 Issenheim ;ISSENHEIM   ;68500;68156;72;47.9;7.266667;1.2;
 Morschwiller-le-Bas ;MORSCHWILLER LE BAS ;68790;68218;72;47.75;7.266667;0.28;
 Rombach-le-Franc ;ROMBACH LE FRANC ;68660;68283;72;48.283333;7.266667;2.64;
 Ruederbach ;RUEDERBACH   ;68560;68288;72;47.566667;7.266667;1.28;
 Tagolsheim ;TAGOLSHEIM   ;68720;68332;72;47.65;7.266667;0.83;
 Walheim ;WALHEIM   ;68130;68356;72;47.65;7.266667;1.2;
 Westhalten ;WESTHALTEN   ;68250;68364;72;47.95;7.266667;1.29;
 Winkel ;WINKEL   ;68480;68373;72;47.466667;7.266667;1.83;
 Zillisheim ;ZILLISHEIM   ;68720;68384;72;47.683333;7.266667;0.64;
 Falicon ;FALICON   ;6950;6060;93;43.75;7.283333;1.01;
 Saint-André ;SAINT ANDRE  ;6730;6114;93;43.733333;7.283333;1.01;
 Bettviller ;BETTVILLER   ;57410;57074;41;49.083333;7.283333;2.1;
 Bassemberg ;BASSEMBERG   ;67220;67022;73;48.333333;7.283333;1.83;
 Fouchy ;FOUCHY   ;67220;67143;73;48.333333;7.283333;1.83;
 Frohmuhl ;FROHMUHL   ;67290;67148;73;48.9;7.283333;1.35;
 Hinsbourg ;HINSBOURG   ;67290;67198;73;48.9;7.283333;1.35;
 Lutzelhouse ;LUTZELHOUSE   ;67130;67276;73;48.516667;7.283333;1.58;
 Graufthal ;GRAUFTHAL   ;67320;67900;73;48.816667;7.283333;1.71;
 Ammerschwihr ;AMMERSCHWIHR   ;68770;68005;72;48.116667;7.283333;1.73;
 Bendorf ;BENDORF   ;68480;68025;72;47.483333;7.283333;1.74;
 Bettendorf ;BETTENDORF   ;68560;68033;72;47.583333;7.283333;1.45;
 Feldkirch ;FELDKIRCH   ;68540;68088;72;47.866667;7.283333;1;
 Gueberschwihr ;GUEBERSCHWIHR   ;68420;68111;72;48;7.283333;1.5;
 Hochstatt ;HOCHSTATT   ;68720;68141;72;47.716667;7.283333;1.42;
 Husseren-les-Châteaux ;HUSSEREN LES CHATEAUX ;68420;68150;72;48.033333;7.283333;1.27;
 Katzenthal ;KATZENTHAL   ;68230;68161;72;48.1;7.283333;1.64;
 Kientzheim ;KIENTZHEIM   ;68240;68164;72;48.133333;7.283333;1.82;
 Koestlach ;KOESTLACH   ;68480;68169;72;47.5;7.283333;1.65;
 Lièpvre ;LIEPVRE   ;68660;68185;72;48.266667;7.283333;2.55;
 Lutterbach ;LUTTERBACH   ;68460;68195;72;47.766667;7.283333;0.19;
 Merxheim ;MERXHEIM   ;68500;68203;72;47.916667;7.283333;1.67;
 Niedermorschwihr ;NIEDERMORSCHWIHR   ;68230;68237;72;48.1;7.283333;1.64;
 Pfaffenheim ;PFAFFENHEIM   ;68250;68255;72;47.983333;7.283333;1.12;
 Raedersheim ;RAEDERSHEIM   ;68190;68260;72;47.883333;7.283333;1.36;
 Richwiller ;RICHWILLER   ;68120;68270;72;47.783333;7.283333;1;
 Riespach ;RIESPACH   ;68640;68273;72;47.55;7.283333;1.38;
 Rouffach ;ROUFFACH   ;68250;68287;72;47.966667;7.283333;1.02;
 Turckheim ;TURCKHEIM   ;68230;68338;72;48.083333;7.283333;1.55;
 Wintzenheim ;WINTZENHEIM   ;68920;68374;72;48.066667;7.283333;1.45;
 Wittersdorf ;WITTERSDORF   ;68130;68377;72;47.616667;7.283333;1.01;
 Bendéjun ;BENDEJUN   ;6390;6014;93;43.833333;7.3;1.1;
 Coaraze ;COARAZE   ;6390;6043;93;43.866667;7.3;1.39;
 Roquebillière ;ROQUEBILLIERE   ;6450;6103;93;44.016667;7.3;1.28;
 Danne-et-Quatre-Vents ;DANNE ET QUATRE VENTS;57370;57168;41;48.766667;7.3;2.15;
 Petit-Réderching ;PETIT REDERCHING  ;57410;57535;41;49.05;7.3;2.15;
 Breitenau ;BREITENAU   ;67220;67062;73;48.316667;7.3;1.92;
 Breitenbach ;BREITENBACH   ;67220;67063;73;48.366667;7.3;1.65;
 Eschbourg ;ESCHBOURG   ;67320;67133;73;48.816667;7.3;1.96;
 Muhlbach-sur-Bruche ;MUHLBACH SUR BRUCHE ;67130;67306;73;48.516667;7.3;1.84;
 Saint-Martin ;SAINT MARTIN  ;67220;67426;73;48.35;7.3;1.74;
 La Vancelle ;LA VANCELLE  ;67730;67505;73;48.283333;7.3;2.09;
 Villé ;VILLE   ;67220;67507;73;48.333333;7.3;1.83;
 Volksberg ;VOLKSBERG   ;67290;67509;73;48.95;7.3;1.44;
 Engenthal ;ENGENTHAL   ;67710;67908;73;48.633333;7.3;1.27;
 Didenheim ;DIDENHEIM   ;68350;68070;72;47.716667;7.3;1;
 Eguisheim ;EGUISHEIM   ;68420;68078;72;48.05;7.3;1.6;
 Emlingen ;EMLINGEN   ;68130;68080;72;47.633333;7.3;0.92;
 Grentzingen ;GRENTZINGEN   ;68960;68108;72;47.566667;7.3;1.28;
 Gundolsheim ;GUNDOLSHEIM   ;68250;68116;72;47.916667;7.3;0.96;
 Hattstatt ;HATTSTATT   ;68420;68123;72;48.016667;7.3;1.18;
 Henflingen ;HENFLINGEN   ;68960;68133;72;47.566667;7.3;1.28;
 Ingersheim ;INGERSHEIM   ;68040;68155;72;48.1;7.3;1.64;
 Luemschwiller ;LUEMSCHWILLER   ;68720;68191;72;47.65;7.3;1.45;
 Obermorschwihr ;OBERMORSCHWIHR   ;68420;68244;72;48.016667;7.3;1.18;
 Pfastatt ;PFASTATT   ;68120;68256;72;47.783333;7.3;1;
 Pulversheim ;PULVERSHEIM   ;68840;68258;72;47.85;7.3;0.27;
 Riquewihr ;RIQUEWIHR   ;68340;68277;72;48.166667;7.3;2;
 Schwoben ;SCHWOBEN   ;68130;68303;72;47.616667;7.3;1.01;
 Sigolsheim ;SIGOLSHEIM   ;68240;68310;72;48.133333;7.3;1.82;
 Tagsdorf ;TAGSDORF   ;68130;68333;72;47.633333;7.3;0.92;
 Thannenkirch ;THANNENKIRCH   ;68590;68335;72;48.233333;7.3;2.37;
 Vieux-Ferrette ;VIEUX FERRETTE  ;68480;68347;72;47.5;7.3;1.65;
 Belvédère ;BELVEDERE   ;6450;6013;93;44;7.316667;1.2;
 Cantaron ;CANTARON   ;6340;6031;93;43.766667;7.316667;1.5;
 Contes ;CONTES   ;6390;6048;93;43.816667;7.316667;1.22;
 Drap ;DRAP   ;6340;6054;93;43.75;7.316667;1.2;
 Lantosque ;LANTOSQUE   ;6450;6074;93;43.966667;7.316667;1.2;
 La Trinité ;LA TRINITE  ;6340;6149;93;43.75;7.316667;1.2;
 Villefranche-sur-Mer ;VILLEFRANCHE SUR MER ;6230;6159;93;43.7;7.316667;1.2;
 Montbronn ;MONTBRONN   ;57410;57477;41;48.983333;7.316667;2.2;
 Albé ;ALBE   ;67220;67003;73;48.35;7.316667;1.74;
 Grendelbruch ;GRENDELBRUCH   ;67190;67167;73;48.5;7.316667;2.3;
 Neuve-Église ;NEUVE EGLISE  ;67220;67320;73;48.333333;7.316667;1.83;
 La Petite-Pierre ;LA PETITE PIERRE ;67290;67371;73;48.866667;7.316667;1.18;
 Puberg ;PUBERG   ;67290;67381;73;48.916667;7.316667;1.26;
 Reinhardsmunster ;REINHARDSMUNSTER   ;67440;67391;73;48.683333;7.316667;1.84;
 Wangenbourg ;WANGENBOURG   ;67710;67518;73;48.616667;7.316667;1.18;
 Bennwihr ;BENNWIHR   ;68630;68026;72;48.15;7.316667;1.91;
 Brunstatt ;BRUNSTATT   ;68350;68056;72;47.716667;7.316667;1;
 Ferrette ;FERRETTE   ;68480;68090;72;47.5;7.316667;1.65;
 Flaxlanden ;FLAXLANDEN   ;68720;68093;72;47.7;7.316667;1.88;
 Heiwiller ;HEIWILLER   ;68130;68131;72;47.616667;7.316667;1.01;
 Herrlisheim-près-Colmar ;HERRLISHEIM PRES COLMAR ;68420;68134;72;48.016667;7.316667;1.18;
 Hunawihr ;HUNAWIHR   ;68150;68147;72;48.166667;7.316667;2;
 Ligsdorf ;LIGSDORF   ;68480;68186;72;47.466667;7.316667;1.83;
 Mittelwihr ;MITTELWIHR   ;68630;68209;72;48.15;7.316667;1.91;
 Oberdorf ;OBERDORF   ;68960;68240;72;47.566667;7.316667;1.28;
 Obermorschwiller ;OBERMORSCHWILLER   ;68130;68245;72;47.65;7.316667;0.83;
 Ribeauvillé ;RIBEAUVILLE   ;68150;68269;72;48.2;7.316667;2.19;
 Ungersheim ;UNGERSHEIM   ;68190;68343;72;47.883333;7.316667;0.45;
 Waldighofen ;WALDIGHOFEN   ;68640;68355;72;47.55;7.316667;1.38;
 Wettolsheim ;WETTOLSHEIM   ;68920;68365;72;48.066667;7.316667;1.45;
 Willer ;WILLER   ;68960;68371;72;47.583333;7.316667;1.4;
 Zellenberg ;ZELLENBERG   ;68340;68383;72;48.166667;7.316667;2;
 Le Hohwald ;LE HOHWALD  ;67140;67210;73;48.40352;7.32448;-1;
 Beaulieu-sur-Mer ;BEAULIEU SUR MER ;6310;6011;93;43.7;7.333333;1.29;
 La Bollène-Vésubie ;LA BOLLENE VESUBIE ;6450;6020;93;43.983333;7.333333;1.29;
 Saint-Jean-Cap-Ferrat ;SAINT JEAN CAP FERRAT;6230;6121;93;43.683333;7.333333;1.29;
 Enchenberg ;ENCHENBERG   ;57410;57192;41;49.016667;7.333333;2.25;
 Ormersviller ;ORMERSVILLER   ;57720;57526;41;49.133333;7.333333;2.25;
 Soucht ;SOUCHT   ;57960;57658;41;48.966667;7.333333;2.25;
 Dieffenbach-au-Val ;DIEFFENBACH AU VAL ;67220;67092;73;48.316667;7.333333;1.92;
 Haegen ;HAEGEN   ;67700;67179;73;48.716667;7.333333;1.31;
 Hengwiller ;HENGWILLER   ;67440;67190;73;48.666667;7.333333;1.36;
 Neubois ;NEUBOIS   ;67220;67317;73;48.3;7.333333;2;
 Oberhaslach ;OBERHASLACH   ;67280;67342;73;48.55;7.333333;1.1;
 Saint-Maurice ;SAINT MAURICE  ;67220;67427;73;48.333333;7.333333;1.83;
 Triembach-au-Val ;TRIEMBACH AU VAL ;67220;67493;73;48.333333;7.333333;1.83;
 Urmatt ;URMATT   ;67280;67500;73;48.516667;7.333333;1.35;
 Beblenheim ;BEBLENHEIM   ;68980;68023;72;48.15;7.333333;1.91;
 Durmenach ;DURMENACH   ;68480;68075;72;47.533333;7.333333;1.47;
 Hausgauen ;HAUSGAUEN   ;68130;68124;72;47.6;7.333333;1.1;
 Hundsbach ;HUNDSBACH   ;68130;68148;72;47.6;7.333333;1.1;
 Illzach ;ILLZACH   ;68110;68154;72;47.783333;7.333333;0.46;
 Kingersheim ;KINGERSHEIM   ;68260;68166;72;47.8;7.333333;0.46;
 Mulhouse ;MULHOUSE   ;68100;68224;72;47.75;7.333333;0.46;
 Roppentzwiller ;ROPPENTZWILLER   ;68480;68284;72;47.55;7.333333;1.38;
 Wittenheim ;WITTENHEIM   ;68270;68376;72;47.816667;7.333333;1;
 Logelbach ;LOGELBACH   ;68124;68911;72;48.083333;7.333333;1.55;
 Bouxwiller ;BOUXWILLER   ;68480;68049;72;47.508333;7.341667;-1;
 L'Escarène ;L ESCARENE  ;6440;6057;93;43.833333;7.35;1.39;
 Meisenthal ;MEISENTHAL   ;57960;57456;41;48.966667;7.35;2.3;
 Saint-Louis-lès-Bitche ;SAINT LOUIS LES BITCHE;57620;57619;41;48.983333;7.35;2.3;
 Siersthal ;SIERSTHAL   ;57410;57651;41;49.033333;7.35;2.3;
 Volmunster ;VOLMUNSTER   ;57720;57732;41;49.116667;7.35;2.3;
 Birkenwald ;BIRKENWALD   ;67440;67041;73;48.666667;7.35;1.01;
 Eckartswiller ;ECKARTSWILLER   ;67700;67117;73;48.766667;7.35;1.24;
 Niederhaslach ;NIEDERHASLACH   ;67280;67325;73;48.55;7.35;1.01;
 Ottersthal ;OTTERSTHAL   ;67700;67366;73;48.75;7.35;1.06;
 Rosteig ;ROSTEIG   ;67290;67413;73;48.933333;7.35;1.35;
 Thanvillé ;THANVILLE   ;67220;67490;73;48.316667;7.35;1.92;
 Zittersheim ;ZITTERSHEIM   ;67290;67559;73;48.9;7.35;1.17;
 Ensisheim ;ENSISHEIM   ;68190;68082;72;47.866667;7.35;1.42;
 Franken ;FRANKEN   ;68130;68096;72;47.6;7.35;1.1;
 Meyenheim ;MEYENHEIM   ;68890;68205;72;47.916667;7.35;1;
 Munwiller ;MUNWILLER   ;68250;68228;72;47.916667;7.35;0.69;
 Reguisheim ;REGUISHEIM   ;68890;68266;72;47.9;7.35;1;
 Rodern ;RODERN   ;68590;68280;72;48.233333;7.35;2.37;
 Sondersdorf ;SONDERSDORF   ;68480;68312;72;47.483333;7.35;1.74;
 Steinbrunn-le-Haut ;STEINBRUNN LE HAUT ;68440;68324;72;47.666667;7.35;1.72;
 Steinsoultz ;STEINSOULTZ   ;68640;68325;72;47.55;7.35;1.38;
 Wahlbach ;WAHLBACH   ;68130;68353;72;47.633333;7.35;0.97;
 Werentzhouse ;WERENTZHOUSE   ;68480;68363;72;47.516667;7.35;1.56;
 Blausasc ;BLAUSASC   ;6440;6019;93;43.8;7.366667;1.48;
 Éze ;EZE   ;6360;6059;93;43.716667;7.366667;1.48;
 Lucéram ;LUCERAM   ;6440;6077;93;43.883333;7.366667;1.48;
 Peïra-Cava ;PEIRA CAVA  ;6440;6904;93;43.933333;7.366667;1.85;
 Hottviller ;HOTTVILLER   ;57720;57338;41;49.066667;7.366667;2.36;
 Lambach ;LAMBACH   ;57410;57376;41;49.033333;7.366667;2.36;
 Nousseviller-lès-Bitche ;NOUSSEVILLER LES BITCHE ;57720;57513;41;49.1;7.366667;2.36;
 Dimbsthal ;DIMBSTHAL   ;67440;67096;73;48.666667;7.366667;0.92;
 Erckartswiller ;ERCKARTSWILLER   ;67290;67126;73;48.866667;7.366667;1.27;
 Gottenhouse ;GOTTENHOUSE   ;67700;67161;73;48.716667;7.366667;0.92;
 Saint-Jean-Saverne ;SAINT JEAN SAVERNE ;67700;67425;73;48.766667;7.366667;1.01;
 Saint-Pierre-Bois ;SAINT PIERRE BOIS ;67220;67430;73;48.333333;7.366667;1.88;
 Salenthal ;SALENTHAL   ;67440;67431;73;48.666667;7.366667;0.92;
 Saverne ;SAVERNE   ;67700;67437;73;48.733333;7.366667;0.92;
 Wingen-sur-Moder ;WINGEN SUR MODER ;67290;67538;73;48.916667;7.366667;1.26;
 Baldersheim ;BALDERSHEIM   ;68390;68015;72;47.8;7.366667;0.72;
 Bergheim ;BERGHEIM   ;68750;68028;72;48.2;7.366667;2.19;
 Bruebach ;BRUEBACH   ;68440;68055;72;47.7;7.366667;0.74;
 Colmar ;COLMAR   ;68000;68066;72;48.083333;7.366667;1.55;
 Fislis ;FISLIS   ;68480;68092;72;47.5;7.366667;1.65;
 Jettingen ;JETTINGEN   ;68130;68158;72;47.6;7.366667;1.37;
 Kiffis ;KIFFIS   ;68480;68165;72;47.433333;7.366667;2.01;
 Ostheim ;OSTHEIM   ;68150;68252;72;48.15;7.366667;1.91;
 Raedersdorf ;RAEDERSDORF   ;68480;68259;72;47.466667;7.366667;1.83;
 Rantzwiller ;RANTZWILLER   ;68510;68265;72;47.65;7.366667;1.58;
 Riedisheim ;RIEDISHEIM   ;68400;68271;72;47.75;7.366667;0.72;
 Rorschwihr ;RORSCHWIHR   ;68590;68285;72;48.216667;7.366667;2.28;
 Ruelisheim ;RUELISHEIM   ;68270;68289;72;47.833333;7.366667;1;
 Saint-Hippolyte ;SAINT HIPPOLYTE  ;68590;68296;72;48.233333;7.366667;2.37;
 Sausheim ;SAUSHEIM   ;68390;68300;72;47.783333;7.366667;1.13;
 Steinbrunn-le-Bas ;STEINBRUNN LE BAS ;68440;68323;72;47.675;7.366667;-1;
 Zaessingue ;ZAESSINGUE   ;68130;68382;72;47.616667;7.366667;1.3;
 Peillon ;PEILLON   ;6440;6092;93;43.783333;7.383333;1.58;
 Goetzenbruck ;GOETZENBRUCK   ;57620;57250;41;48.983333;7.383333;2.41;
